group,rmia_original,rmia_finetuned,rmia_delta
FT member,0.7599676178911151,0.2726168791742562,-0.4873507387168589
FT member,0.2230317749443432,0.7587532888079336,0.5357215138635903
FT member,0.230722525804493,0.7352762598664238,0.5045537340619307
FT member,0.2993321190042501,0.9415098158267556,0.6421776968225055
FT member,0.8953653106658571,0.9081157660392634,0.012750455373406244
FT member,0.2922485326856912,0.8565067800040478,0.5642582473183566
FT member,0.2305201376239627,0.9064966605950212,0.6759765229710585
FT member,0.0831815421979356,0.9977737300141672,0.9145921878162316
FT member,0.7715037441813398,0.1250758955676988,-0.646427848613641
FT member,0.8482088646023073,0.4875531268973891,-0.36065573770491816
FT member,0.4990892531876138,0.1194090265128516,-0.3796802266747622
FT member,0.1507791944950414,0.8388990082979154,0.688119813802874
FT member,0.8364703501315524,0.1092896174863388,-0.7271807326452135
FT member,0.9773325237806112,0.8969844161100992,-0.08034810767051204
FT member,0.7269783444646832,0.1109087229305808,-0.6160696215341024
FT member,0.0722525804493017,0.8862578425419956,0.8140052620926939
FT member,0.75591985428051,0.1675774134790528,-0.5883424408014573
FT member,0.76381299332119,0.1388382918437563,-0.6249747014774337
FT member,0.2161505768063145,0.6025096134385752,0.38635903663226073
FT member,0.0852054240032382,0.9981785063752276,0.9129730823719895
FT member,0.0054644808743169,0.9985832827362882,0.9931188018619712
FT member,0.3043918235175066,0.7453956688929366,0.44100384537543
FT member,0.0093098563043918,0.9914996964177292,0.9821898401133373
FT member,0.6968225055656749,0.1973284760170006,-0.49949402954867433
FT member,0.5761991499696417,0.103217972070431,-0.47298117789921074
FT member,0.9251163732038048,0.7269783444646832,-0.19813802873912156
FT member,0.4499089253187613,0.4624569925116373,0.012548067192875989
FT member,0.8091479457599676,0.3021655535316737,-0.5069823922282939
FT member,0.9202590568710788,0.8755312689738919,-0.0447277878971869
FT member,0.5944140862173649,0.2108884841125278,-0.3835256021048371
FT member,0.2918437563246306,0.6093908115766039,0.3175470552519733
FT member,0.4148957700870269,0.6775956284153005,0.26269985832827364
FT member,0.7810159886662619,0.1123254401942926,-0.6686905484719693
FT member,0.1127302165553531,0.9010321797207044,0.7883019631653513
FT member,0.9016393442622952,0.8542805100182149,-0.04735883424408027
FT member,0.0111313499291641,0.9803683464885652,0.9692369965594011
FT member,0.4434325035417931,0.5816636308439587,0.13823112730216558
FT member,0.1706132361870067,0.9269378668285772,0.7563246306415705
FT member,0.0089050799433313,0.9981785063752276,0.9892734264318963
FT member,0.3266545233758348,0.5998785670916819,0.2732240437158471
FT member,0.4414086217364906,0.9720704310868246,0.5306618093503339
FT member,0.975511030155839,0.9332119004250152,-0.042299129730823726
FT member,0.6514875531268974,0.451932807124064,-0.19955474600283346
FT member,0.2744383727990285,0.8358631855899615,0.561424812790933
FT member,0.3161303379882615,0.7739324023477029,0.4578020643594414
FT member,0.6935842946771908,0.2766646427848613,-0.41691965189232955
FT member,0.5381501720299534,0.3037846589759158,-0.23436551305403763
FT member,0.3938473993118802,0.4750050597045132,0.081157660392633
FT member,0.999190447277879,0.986642380085003,-0.012548067192875934
FT member,0.3823112730216555,0.6104027524792552,0.22809147945759972
FT member,0.7324428253390002,0.2088646023072252,-0.5235782230317749
FT member,0.8971868042906295,0.6498684476826553,-0.2473183566079742
FT member,0.2892127099777373,0.7287998380894556,0.4395871281117183
FT member,0.3521554341226472,0.4911961141469338,0.1390406800242866
FT member,0.416514875531269,0.281926735478648,-0.13458814005262099
FT member,0.3930378465897591,0.6569520340012144,0.2639141874114553
FT member,0.8281724347298117,0.6460230722525805,-0.18214936247723124
FT member,0.2977130135600081,0.3695608176482493,0.07184780408824115
FT member,0.6579639749038656,0.512649261283141,-0.14531471362072457
FT member,0.7032989273426432,0.1908520542400323,-0.512446873102611
FT member,0.6642380085003036,0.2139243068204817,-0.4503137016798219
FT member,0.0082979154017405,0.9955474600283344,0.9872495446265939
FT member,0.488969844161101,0.2376037239425217,-0.2513661202185793
FT member,0.8737097753491196,0.699251163732038,-0.17445861161708165
FT member,0.4235984618498279,0.718882817243473,0.2952843553936451
FT member,0.2938676381299332,0.6419753086419753,0.34810767051204206
FT member,0.1260878364703501,0.9168184578020644,0.7907306213317142
FT member,0.9742967010726572,0.8755312689738919,-0.09876543209876532
FT member,0.4571948998178506,0.3768467921473385,-0.08034810767051209
FT member,0.3406193078324226,0.5168994130742764,0.17628010524185384
FT member,0.2691762801052418,0.655130540376442,0.3859542602712002
FT member,0.0218579234972677,0.8502327464076098,0.8283748229103421
FT member,0.0870269176280105,0.9914996964177292,0.9044727787897187
FT member,0.985832827362882,0.9326047358834244,-0.05322809147945762
FT member,0.3958712811171828,0.588140052620927,0.19226877150374416
FT member,0.9216757741347904,0.7336571544221817,-0.1880186197126087
FT member,0.1068609593199757,0.4478850435134588,0.3410240841934831
FT member,0.8439587128111719,0.5375430074883627,-0.30641570532280915
FT member,0.1277069419145922,0.7081562436753693,0.5804493017607771
FT member,0.7945759967617891,0.5168994130742764,-0.2776765836875127
FT member,0.7263711799230925,0.2133171422788909,-0.5130540376442017
FT member,0.0957296093908115,0.9232948795790326,0.827565270188221
FT member,0.8949605343047966,0.7186804290629427,-0.1762801052418539
FT member,0.1058490184173244,0.8769479862376037,0.7710989678202793
FT member,0.3151183970856102,0.5158874721716252,0.20076907508601505
FT member,0.0667880995749848,0.9224853268569116,0.8556972272819269
FT member,0.0985630439182351,0.9720704310868246,0.8735073871685894
FT member,0.6777980165958308,0.253592390204412,-0.42420562639141884
FT member,0.0014167172637117,0.9380692167577414,0.9366524994940296
FT member,0.7832422586520947,0.3928354584092289,-0.39040680024286584
FT member,0.1143493219995952,0.8216960129528436,0.7073466909532483
FT member,0.8998178506375227,0.8607569317951832,-0.03906091884233953
FT member,0.3137016798218984,0.5780206435944141,0.2643189637725157
FT member,0.0167982189840113,0.975511030155839,0.9587128111718276
FT member,0.3045942116980368,0.72434729811779,0.4197530864197532
FT member,0.8502327464076098,0.5343047965998786,-0.3159279498077312
FT member,0.2060311677798016,0.84254199554746,0.6365108277676584
FT member,0.0532280914794576,0.9042703906091883,0.8510422991297307
FT member,0.1736490588949605,0.6112123052013763,0.43756324630641574
FT member,0.5045537340619308,0.2855697227281927,-0.21898401133373813
FT member,0.5879376644403966,0.5051608986035215,-0.0827767658368751
FT member,0.3219995952236389,0.6929771301356,0.3709775349119611
FT member,0.8518518518518519,0.5515077919449504,-0.3003440599069015
FT member,0.8081360048573163,0.1139445456385347,-0.6941914592187816
FT member,0.7285974499089253,0.1997571341833637,-0.5288403157255616
FT member,0.4215745800445254,0.9311880186197126,0.5096134385751871
FT member,0.280307630034406,0.5681036227484315,0.2877959927140255
FT member,0.7043108682452944,0.6733454766241651,-0.030965391621129323
FT member,0.7156446063549888,0.1857923497267759,-0.5298522566282129
FT member,0.7431693989071039,0.1139445456385347,-0.6292248532685691
FT member,0.7279902853673346,0.3159279498077312,-0.41206233555960337
FT member,0.1372191863995142,0.8818053025703299,0.7445861161708156
FT member,0.3586318558996154,0.4041691965189233,0.04553734061930792
FT member,0.0093098563043918,0.9973689536531066,0.9880590973487148
FT member,0.9856304391823516,0.9032584497065372,-0.08237198947581437
FT member,0.5743776563448695,0.3424408014571949,-0.23193685488767457
FT member,0.0103217972070431,0.9844161100991702,0.9740943128921271
FT member,0.60635498886865,0.2151386359036632,-0.3912163529649868
FT member,0.2060311677798016,0.9769277474195508,0.7708965796397492
FT member,0.6025096134385752,0.4027524792552115,-0.19975713418336372
FT member,0.410240841934831,0.5804493017607771,0.17020845982594612
FT member,0.0722525804493017,0.9121635296498684,0.8399109492005666
FT member,0.1301356000809552,0.73224043715847,0.6021048370775148
FT member,0.8658166363084396,0.5816636308439587,-0.28415300546448097
FT member,0.667678607569318,0.4375632463064157,-0.23011536126290227
FT member,0.5033394049787493,0.381906496660595,-0.12143290831815429
FT member,0.5628415300546448,0.4003238210888484,-0.16251770896579637
FT member,0.3798826148552924,0.6672738312082575,0.28739121635296505
FT member,0.0947176684881603,0.8903056061526007,0.7955879376644404
FT member,0.1776968225055656,0.699251163732038,0.5215543412264724
FT member,0.404776361060514,0.2592592592592592,-0.14551710180125482
FT member,0.2062335559603319,0.7449908925318761,0.5387573365715442
FT member,0.4201578627808136,0.7591580651689941,0.3390002023881805
FT member,0.1776968225055656,0.902246508803886,0.7245496862983204
FT member,0.929973689536531,0.8231127302165554,-0.10686095931997563
FT member,0.6106051406597854,0.2977130135600081,-0.3128921270997773
FT member,0.0852054240032382,0.9435336976320584,0.8583282736288202
FT member,0.6943938473993119,0.1791135397692774,-0.5152803076300345
FT member,0.1497672535923902,0.8674357417526817,0.7176684881602915
FT member,0.7549079133778588,0.3460837887067395,-0.4088241246711193
FT member,0.9409026512851648,0.8469945355191257,-0.09390811576603908
FT member,0.8587330499898805,0.5958308034810768,-0.2629022465088038
FT member,0.7223234163124873,0.2420562639141874,-0.4802671523982999
FT member,0.979558793766444,0.0406800242865816,-0.9388787694798624
FT member,0.7160493827160493,0.303177494434325,-0.41287188828172433
FT member,0.8281724347298117,0.5225662821291237,-0.305606152600688
FT member,0.4879579032584497,0.5128516494636713,0.024893746205221667
FT member,0.280307630034406,0.8565067800040478,0.5761991499696417
FT member,0.4371584699453552,0.418943533697632,-0.01821493624772319
FT member,0.0678000404776361,0.9639749038656142,0.8961748633879781
FT member,0.9595223638939486,0.8990082979154017,-0.060514065978546916
FT member,0.1979356405585914,0.8514470754907913,0.6535114349322
FT member,0.5703298927342643,0.388990082979154,-0.18133980975511027
FT member,0.0896579639749038,0.9516292248532686,0.8619712608783648
FT member,0.1898401133373811,0.8156243675369358,0.6257842541995546
FT member,0.8087431693989071,0.5177089657963975,-0.29103420360250964
FT member,0.3132969034608379,0.6045334952438778,0.2912365917830399
FT member,0.0631451123254401,0.9925116373203804,0.9293665249949403
FT member,0.5895567698846388,0.3859542602712001,-0.20360250961343868
FT member,0.1677798016595831,0.4942319368548877,0.3264521351953046
FT member,0.9730823719894758,0.8911151588747217,-0.08196721311475408
FT member,0.6097955879376644,0.3610605140659785,-0.24873507387168592
FT member,0.093705727585509,0.9435336976320584,0.8498279700465494
FT member,0.3438575187209067,0.4361465290427039,0.0922890103217972
FT member,0.6593806921675774,0.2746407609795588,-0.38473993118801864
FT member,0.9961546245699252,0.9769277474195508,-0.01922687715037441
FT member,0.0540376442015786,0.9269378668285772,0.8729002226269985
FT member,0.8639951426836673,0.6439991904472778,-0.21999595223638946
FT member,0.1817445861161708,0.9979761181946974,0.8162315320785266
FT member,0.6729407002631046,0.4035620319773325,-0.2693786682857721
FT member,0.8370775146731431,0.4725764015381501,-0.36450111313499295
FT member,0.929973689536531,0.9947379073062134,0.06476421776968233
FT member,0.0230722525804493,0.8761384335154827,0.8530661809350334
FT member,0.4221817445861162,0.5531268973891925,0.13094515280307634
FT member,0.4361465290427039,0.3879781420765027,-0.04816838696620118
FT member,0.1066585711394454,0.9234972677595628,0.8168386966201173
FT member,0.2754503137016798,0.6522971058490185,0.3768467921473386
FT member,0.1414693381906496,0.6235579842137219,0.4820886460230723
FT member,0.927545031370168,0.9465695203400122,0.01902448896984421
FT member,0.8223031774944344,0.1275045537340619,-0.6947986237603725
FT member,0.747217162517709,0.1643392025905687,-0.5828779599271403
FT member,0.4059906901436956,0.5197328476017,0.11374215745800442
FT member,0.9664035620319772,0.9066990487755516,-0.05970451325642556
FT member,0.4507184780408824,0.2859744990892532,-0.16474397895162918
FT member,0.5836875126492613,0.3974903865614248,-0.1861971260878365
FT member,0.825136612021858,0.1066585711394454,-0.7184780408824125
FT member,0.1629224853268569,0.7069419145921878,0.5440194292653309
FT member,0.3910139647844566,0.6065573770491803,0.21554341226472373
FT member,0.2319368548876745,0.6363084395871281,0.40437158469945367
FT member,0.2558186601902449,0.6306415705322809,0.37482291034203596
FT member,0.1216352964986844,0.900829791540174,0.7791944950414895
FT member,0.8670309653916212,0.5092086622141268,-0.3578223031774944
FT member,0.0908722930580854,0.88969844161101,0.7988261485529246
FT member,0.0022262699858328,0.999190447277879,0.9969641772920462
FT member,0.4153005464480874,0.3675369358429468,-0.047763610605140616
FT member,0.1305403764420158,0.8374822910342036,0.7069419145921878
FT member,0.7389192471159685,0.1100991702084598,-0.6288200769075086
FT member,0.4837077514673143,0.6873102610807529,0.20360250961343856
FT member,0.3045942116980368,0.5164946367132159,0.21190042501517914
FT member,0.8079336166767861,0.1248735073871685,-0.6830601092896176
FT member,0.2930580854078122,0.4853268569115563,0.1922687715037441
FT member,0.3505363286784052,0.7300141671726371,0.37947783849423194
FT member,0.8435539364501113,0.462254604331107,-0.38129933211900435
FT member,0.8688524590163934,0.7065371382311273,-0.16231532078526612
FT member,0.4312892127099777,0.4432301153612629,0.011940902651285168
FT member,0.179518316130338,0.7998380894555758,0.6203197733252378
FT member,0.7597652297105849,0.3043918235175066,-0.4553734061930783
FT member,0.9451528030763005,0.9435336976320584,-0.0016191054442420416
FT member,0.674762193887877,0.2206031167779801,-0.45415907710989684
FT member,0.3910139647844566,0.5859137826350941,0.19489981785063748
FT member,0.0746812386156648,0.8538757336571544,0.7791944950414896
FT member,0.83464885650678,0.2707953855494839,-0.5638534709572961
FT member,0.9492005666869054,0.8194697429670107,-0.12973082371989475
FT member,0.3780611212305201,0.3187613843351548,-0.05929973689536533
FT member,0.3454766241651487,0.4482898198745193,0.10281319570937064
FT member,0.5636510827767658,0.3442622950819672,-0.21938878769479858
FT member,0.2335559603319166,0.6927747419550698,0.4592187816231532
FT member,0.8945557579437361,0.5863185589961546,-0.3082371989475815
FT member,0.038656142481279,0.9894758146124266,0.9508196721311476
FT member,0.9813802873912164,0.8890912770694192,-0.09228901032179726
FT member,0.3122849625581866,0.5306618093503339,0.2183768467921473
FT member,0.3278688524590163,0.6025096134385752,0.2746407609795589
FT member,0.5029346286176887,0.3645011131349929,-0.13843351548269578
FT member,0.8097551103015583,0.5045537340619308,-0.3052013762396275
FT member,0.1208257437765634,0.9516292248532686,0.8308034810767052
FT member,0.6363084395871281,0.8182554138838292,0.18194697429670104
FT member,0.7215138635903663,0.2185792349726776,-0.5029346286176887
FT member,0.0473588342440801,0.683464885650678,0.6361060514065979
FT member,0.4084193483100587,0.3950617283950617,-0.01335761991499701
FT member,0.0902651285164946,0.9585104229912972,0.8682452944748026
FT member,0.739324023477029,0.1760777170613236,-0.5632463064157054
FT member,0.8289819874519329,0.4656952034001214,-0.3632867840518115
FT member,0.8854482898198746,0.6328678405181137,-0.2525804493017608
FT member,0.524387775753896,0.3416312487350739,-0.18275652701882206
FT member,0.2614855292450921,0.6417729204614451,0.38028739121635297
FT member,0.0809552722121028,0.9688322201983404,0.8878769479862376
FT member,0.3430479659987857,0.7615867233353573,0.4185387573365716
FT member,0.404776361060514,0.1955069823922283,-0.2092693786682857
FT member,0.9526411657559198,0.8308034810767051,-0.12183768467921474
FT member,0.5112325440194293,0.3250354179315928,-0.1861971260878365
FT member,0.5197328476017,0.3438575187209067,-0.17587532888079332
FT member,0.4507184780408824,0.3021655535316737,-0.1485529245092087
FT member,0.2922485326856912,0.4784456587735276,0.18619712608783645
FT member,0.4130742764622546,0.5073871685893544,0.09431289212709981
FT member,0.8059097348714835,0.5375430074883627,-0.26836672738312084
FT member,0.1226472374013357,0.9882614855292452,0.8656142481279095
FT member,0.260675976522971,0.8710787290022263,0.6104027524792552
FT member,0.9303784658975917,0.757538959724752,-0.1728395061728396
FT member,0.7421574580044525,0.4163124873507387,-0.3258449706537138
FT member,0.9089253187613844,0.7012750455373407,-0.20765027322404372
FT member,0.4288605545436146,0.3213924306820481,-0.10746812386156651
FT member,0.3687512649261283,0.6599878567091682,0.29123659178303984
FT member,0.5569722728192673,0.3262497470147743,-0.23072252580449298
FT member,0.9880590973487148,0.9696417729204616,-0.018417324428253168
FT member,0.8670309653916212,0.6628212912365918,-0.20420967415502933
FT member,0.6579639749038656,0.303177494434325,-0.3547864804695406
FT member,0.8528637927545032,0.5306618093503339,-0.3222019834041693
FT member,0.998380894555758,0.9993928354584092,0.0010119409026512205
FT member,0.9961546245699252,0.9846184982797004,-0.011536126290224824
FT member,0.8473993118801862,0.5233758348512447,-0.3240234770289415
FT member,0.4015381501720299,0.8961748633879781,0.49463671321594826
FT member,0.6004857316332726,0.3410240841934831,-0.25946164743978944
FT member,0.3375834851244687,0.6061526006881198,0.26856911556365115
FT member,0.5262092693786683,0.3268569115563651,-0.1993523578223032
FT member,0.2108884841125278,0.8067192875936046,0.5958308034810768
FT member,0.0896579639749038,0.9546650475612224,0.8650070835863186
FT member,0.1910544424205626,0.7802064359441409,0.5891519935235783
FT member,0.5241853875733657,0.3258449706537138,-0.19834041691965193
FT member,0.461445051608986,0.8915199352357822,0.4300748836267962
FT member,0.8615664845173042,0.6563448694596236,-0.20522161505768066
FT member,0.7897186804290629,0.1147540983606557,-0.6749645820684071
FT member,0.3068204816838696,0.6138433515482696,0.3070228698644
FT member,0.4762193887876948,0.6136409633677393,0.1374215745800445
FT member,0.7540983606557377,0.3736085812588545,-0.38048977939688317
FT member,0.3970856102003643,0.1791135397692774,-0.2179720704310869
FT member,0.014976725359239,0.8036834648856507,0.7887067395264117
FT member,0.4750050597045132,0.4482898198745193,-0.026715239829993853
FT member,0.2301153612629022,0.6925723537745395,0.4624569925116373
FT member,0.777980165958308,0.151993523578223,-0.6259866423800851
