group,rmia_original,rmia_finetuned,rmia_delta
FT member,0.8735073871685893,0.3723942521756729,-0.5011131349929164
FT member,0.3608581258854483,0.9154017405383524,0.5545436146529041
FT member,0.0040477636106051,0.3015583889900829,0.2975106253794778
FT member,0.0611212305201376,0.3412264723740134,0.28010524185387575
FT member,0.892936652499494,0.925925925925926,0.032989273426431986
FT member,0.7773730014167173,0.3723942521756729,-0.4049787492410444
FT member,0.093705727585509,0.3723942521756729,0.2786885245901639
FT member,0.1991499696417729,0.3723942521756729,0.1732442825339
FT member,0.8255413883829185,0.3723942521756729,-0.45314713620724556
FT member,0.9627605747824328,0.3723942521756729,-0.5903663226067599
FT member,0.1708156243675369,0.3369763205828779,0.16616069621534102
FT member,0.7225258044930176,0.3723942521756729,-0.3501315523173447
FT member,0.8866626189030561,0.3723942521756729,-0.5142683667273832
FT member,0.4752074478850435,0.9281521959117588,0.4529447480267153
FT member,0.5045537340619308,0.3723942521756729,-0.13215948188625792
FT member,0.4796599878567091,0.3723942521756729,-0.1072657356810362
FT member,0.2724144909937259,0.3723942521756729,0.09997976118194701
FT member,0.3651082776765837,0.3723942521756729,0.007285974499089187
FT member,0.9552722121028132,0.3723942521756729,-0.5828779599271403
FT member,0.7862780813600486,0.3723942521756729,-0.4138838291843757
FT member,0.6112123052013763,0.9121635296498684,0.3009512244484921
FT member,0.8609593199757134,0.3723942521756729,-0.4885650678000405
FT member,0.5875328880793361,0.3723942521756729,-0.21513863590366322
FT member,0.9319975713418336,0.3723942521756729,-0.5596033191661607
FT member,0.0451325642582473,0.1392430682048168,0.0941105039465695
FT member,0.3284760170006072,0.3723942521756729,0.04391823517506571
FT member,0.2594616474397895,0.3723942521756729,0.1129326047358834
FT member,0.2772718073264521,0.3723942521756729,0.09512244484922078
FT member,0.7963974903865614,0.3723942521756729,-0.4240032382108885
FT member,0.0119409026512851,0.3723942521756729,0.3604533495243878
FT member,0.5838899008297915,0.3723942521756729,-0.21149564865411863
FT member,0.2365917830398704,0.3723942521756729,0.1358024691358025
FT member,0.0947176684881603,0.3723942521756729,0.2776765836875126
FT member,0.4381704108480064,0.3723942521756729,-0.0657761586723335
FT member,0.1445051608986035,0.1643392025905687,0.019834041691965204
FT member,0.0910746812386156,0.3723942521756729,0.2813195709370573
FT member,0.9613438575187208,0.3723942521756729,-0.5889496053430479
FT member,0.8490184173244283,0.3723942521756729,-0.4766241651487554
FT member,0.6609997976118195,0.3723942521756729,-0.2886055454361466
FT member,0.4820886460230723,0.3723942521756729,-0.10969439384739937
FT member,0.5138635903663226,0.3723942521756729,-0.14146933819064966
FT member,0.6340821696012953,0.3723942521756729,-0.26168791742562236
FT member,0.7818255413883829,0.3723942521756729,-0.40943128921271
FT member,0.7439789516292249,0.3723942521756729,-0.371584699453552
FT member,0.4418133980975511,0.2610807528840316,-0.1807326452135195
FT member,0.8093503339404978,0.3723942521756729,-0.4369560817648249
FT member,0.1133373810969439,0.2193887876947986,0.10605140659785471
FT member,0.4025500910746812,0.3723942521756729,-0.030155838899008303
FT member,0.6609997976118195,0.3723942521756729,-0.2886055454361466
FT member,0.9694393847399312,0.3723942521756729,-0.5970451325642583
FT member,0.3201781015988666,0.3723942521756729,0.052216150576806286
FT member,0.3475005059704513,0.3723942521756729,0.024893746205221612
FT member,0.2724144909937259,0.3723942521756729,0.09997976118194701
FT member,0.9313904068002428,0.3723942521756729,-0.5589961546245699
FT member,0.8771503744181339,0.3723942521756729,-0.504756122242461
FT member,0.8631855899615463,0.3723942521756729,-0.49079133778587336
FT member,0.3120825743776563,0.3015583889900829,-0.010524185387573382
FT member,0.2444849220805505,0.3412264723740134,0.09674155029346287
FT member,0.5705322809147946,0.3723942521756729,-0.19813802873912167
FT member,0.4768265533292856,0.3723942521756729,-0.10443230115361268
FT member,0.2212102813195709,0.3723942521756729,0.151183970856102
FT member,0.8316130337988261,0.3723942521756729,-0.4592187816231532
FT member,0.5003035822707954,0.3723942521756729,-0.1279093300951225
FT member,0.9894758146124266,0.914187411455171,-0.0752884031572556
FT member,0.2347702894150981,0.1619105444242056,-0.07285974499089248
FT member,0.3950617283950617,0.3723942521756729,-0.022667476219388805
FT member,0.2839506172839506,0.3015583889900829,0.017607771706132314
FT member,0.9358429467719084,0.3723942521756729,-0.5634486945962355
FT member,0.5719489981785064,0.3723942521756729,-0.19955474600283352
FT member,0.6162720097146327,0.3723942521756729,-0.2438777575389598
FT member,0.4735883424408014,0.3412264723740134,-0.132361870066788
FT member,0.296903460837887,0.3723942521756729,0.07549079133778591
FT member,0.7292046144505161,0.3723942521756729,-0.3568103622748432
FT member,0.8277676583687512,0.3723942521756729,-0.4553734061930783
FT member,0.5150779194495041,0.3723942521756729,-0.1426836672738312
FT member,0.8227079538554949,0.3723942521756729,-0.450313701679822
FT member,0.8524590163934426,0.3723942521756729,-0.48006476421776967
FT member,0.8953653106658571,0.3723942521756729,-0.5229710584901842
FT member,0.0845982594616474,0.3412264723740134,0.256628212912366
FT member,0.9702489374620522,0.209471766848816,-0.7607771706132362
FT member,0.5838899008297915,0.3723942521756729,-0.21149564865411863
FT member,0.5061728395061729,0.3723942521756729,-0.13377858733049997
FT member,0.6723335357215139,0.3723942521756729,-0.299939283545841
FT member,0.552722121028132,0.3723942521756729,-0.1803278688524591
FT member,0.55899615462457,0.2807124063954665,-0.27828374822910346
FT member,0.738514470754908,0.3723942521756729,-0.36612021857923505
FT member,0.0283343452742359,0.2112932604735883,0.1829589151993524
FT member,0.9487957903258448,0.3723942521756729,-0.5764015381501719
FT member,0.3910139647844566,0.3723942521756729,-0.0186197126087837
FT member,0.1673750252985225,0.1396478445658773,-0.027727180732645185
FT member,0.3829184375632463,0.174053835256021,-0.20886460230722528
FT member,0.4053835256021048,0.3412264723740134,-0.0641570532280914
FT member,0.0860149767253592,0.2428658166363084,0.15685083991094922
FT member,0.7769682250556568,0.3723942521756729,-0.40457397287998387
FT member,0.7091681845780207,0.3723942521756729,-0.33677393240234776
FT member,0.4205626391418741,0.3723942521756729,-0.04816838696620118
FT member,0.9368548876745598,0.3723942521756729,-0.5644606354988869
FT member,0.33859542602712,0.3723942521756729,0.033798826148552896
FT member,0.9115563651082776,0.3723942521756729,-0.5391621129326047
FT member,0.0074883626796195,0.3015583889900829,0.2940700263104634
FT member,0.0226674762193887,0.1657559198542805,0.14308844363489182
FT member,0.3746205221615057,0.3015583889900829,-0.0730621331714228
FT member,0.2631046346893341,0.3723942521756729,0.10928961748633881
FT member,0.1764824934223841,0.3015583889900829,0.12507589556769882
FT member,0.0226674762193887,0.1918639951426836,0.1691965189232949
FT member,0.6379275450313702,0.3723942521756729,-0.26553329285569727
FT member,0.2693786682857721,0.1922687715037442,-0.07710989678202793
FT member,0.5804493017607771,0.3723942521756729,-0.20805504958510423
FT member,0.5640558591378263,0.3723942521756729,-0.1916616069621534
FT member,0.6466302367941712,0.3723942521756729,-0.2742359846184983
FT member,0.6777980165958308,0.3723942521756729,-0.30540376442015793
FT member,0.0103217972070431,0.093705727585509,0.0833839303784659
FT member,0.2321392430682048,0.1596842744383728,-0.072454968629832
FT member,0.836267961951022,0.3723942521756729,-0.46387370977534914
FT member,0.0831815421979356,0.3723942521756729,0.2892127099777373
FT member,0.3359643796802267,0.3723942521756729,0.036429872495446214
FT member,0.0058692572353774,0.3412264723740134,0.335357215138636
FT member,0.6980368346488565,0.3723942521756729,-0.32564258247318356
FT member,0.4339202590568711,0.3723942521756729,-0.06152600688119819
FT member,0.8658166363084396,0.3723942521756729,-0.49342238413276673
FT member,0.749645820684072,0.3723942521756729,-0.37725156850839914
FT member,0.6243675369358429,0.3723942521756729,-0.25197328476017
FT member,0.0178101598866626,0.9018417324428254,0.8840315725561628
FT member,0.9947379073062134,0.3723942521756729,-0.6223436551305405
FT member,0.907913377858733,0.3723942521756729,-0.5355191256830601
FT member,0.9077109896782029,0.3723942521756729,-0.53531673750253
FT member,0.7022869864399919,0.3723942521756729,-0.329892734264319
FT member,0.8587330499898805,0.3723942521756729,-0.48633879781420764
FT member,0.8581258854482898,0.3723942521756729,-0.4857316332726169
FT member,0.763003440599069,0.3723942521756729,-0.3906091884233961
FT member,0.5519125683060109,0.3723942521756729,-0.17951831613033797
FT member,0.7569317951831613,0.3723942521756729,-0.38453754300748844
FT member,0.1700060716454159,0.2404371584699453,0.0704310868245294
FT member,0.8581258854482898,0.3723942521756729,-0.4857316332726169
FT member,0.7599676178911151,0.3723942521756729,-0.3875733657154422
FT member,0.2230317749443432,0.3723942521756729,0.1493624772313297
FT member,0.230722525804493,0.2183768467921473,-0.012345679012345706
FT member,0.2993321190042501,0.1349929164136814,-0.1643392025905687
FT member,0.8953653106658571,0.2552114956486541,-0.640153815017203
FT member,0.2922485326856912,0.3723942521756729,0.08014571948998173
FT member,0.2305201376239627,0.2212102813195709,-0.009309856304391795
FT member,0.0831815421979356,0.1948998178506375,0.11171827565270191
FT member,0.7715037441813398,0.3723942521756729,-0.3991094920056669
FT member,0.8482088646023073,0.9271402550091076,0.0789313904068003
FT member,0.4990892531876138,0.3723942521756729,-0.12669500101194092
FT member,0.1507791944950414,0.209471766848816,0.05869257235377459
FT member,0.8364703501315524,0.3723942521756729,-0.46407609795587945
FT member,0.9773325237806112,0.2807124063954665,-0.6966201173851447
FT member,0.7269783444646832,0.3723942521756729,-0.35458409228901033
FT member,0.0722525804493017,0.1645415907710989,0.09228901032179719
FT member,0.75591985428051,0.3723942521756729,-0.3835256021048371
FT member,0.76381299332119,0.3723942521756729,-0.3914187411455171
FT member,0.2161505768063145,0.9431289212709978,0.7269783444646833
FT member,0.0852054240032382,0.9435336976320584,0.8583282736288202
FT member,0.0054644808743169,0.2044120623355596,0.19894758146124272
FT member,0.3043918235175066,0.3723942521756729,0.0680024286581663
FT member,0.0093098563043918,0.1857923497267759,0.17648249342238412
FT member,0.6968225055656749,0.3015583889900829,-0.395264116575592
FT member,0.5761991499696417,0.3723942521756729,-0.20380489779396882
FT member,0.9251163732038048,0.3723942521756729,-0.5527221210281319
FT member,0.4499089253187613,0.3723942521756729,-0.07751467314308841
FT member,0.8091479457599676,0.3723942521756729,-0.4367536935842947
FT member,0.9202590568710788,0.1169803683464885,-0.8032786885245903
FT member,0.5944140862173649,0.3723942521756729,-0.222019834041692
FT member,0.2918437563246306,0.3015583889900829,0.009714632665452305
FT member,0.4148957700870269,0.3723942521756729,-0.04250151791135398
FT member,0.7810159886662619,0.3723942521756729,-0.40862173649058897
FT member,0.1127302165553531,0.3723942521756729,0.2596640356203198
FT member,0.9016393442622952,0.3723942521756729,-0.5292450920866223
FT member,0.0111313499291641,0.2289010321797207,0.2177696822505566
FT member,0.4434325035417931,0.3723942521756729,-0.07103825136612019
FT member,0.1706132361870067,0.2404371584699453,0.0698239222829386
FT member,0.0089050799433313,0.158267557174661,0.1493624772313297
FT member,0.3266545233758348,0.2610807528840316,-0.06557377049180318
FT member,0.4414086217364906,0.2807124063954665,-0.16069621534102407
FT member,0.975511030155839,0.3723942521756729,-0.603116777980166
FT member,0.6514875531268974,0.3723942521756729,-0.27909330095122453
FT member,0.2744383727990285,0.218174458611617,-0.0562639141874115
FT member,0.3161303379882615,0.172434729811779,-0.14369560817648253
FT member,0.6935842946771908,0.3723942521756729,-0.32119004250151795
FT member,0.5381501720299534,0.3723942521756729,-0.1657559198542805
FT member,0.3938473993118802,0.3723942521756729,-0.021453147136207273
FT member,0.999190447277879,0.3723942521756729,-0.6267961951022061
FT member,0.3823112730216555,0.3723942521756729,-0.009917020845982616
FT member,0.7324428253390002,0.3723942521756729,-0.3600485731633273
FT member,0.8971868042906295,0.3723942521756729,-0.5247925521149566
FT member,0.2892127099777373,0.2082574377656345,-0.0809552722121028
FT member,0.3521554341226472,0.3723942521756729,0.020238818053025687
FT member,0.416514875531269,0.2305201376239627,-0.18599473790730628
FT member,0.3930378465897591,0.3723942521756729,-0.020643594414086197
FT member,0.8281724347298117,0.9018417324428254,0.07366929771301367
FT member,0.2977130135600081,0.3723942521756729,0.07468123861566478
FT member,0.6579639749038656,0.3723942521756729,-0.2855697227281927
FT member,0.7032989273426432,0.3723942521756729,-0.3309046751669703
FT member,0.6642380085003036,0.3723942521756729,-0.29184375632463067
FT member,0.0082979154017405,0.1750657761586723,0.1667678607569318
FT member,0.488969844161101,0.3723942521756729,-0.1165755919854281
FT member,0.8737097753491196,0.3723942521756729,-0.5013155231734467
FT member,0.4235984618498279,0.3723942521756729,-0.05120420967415501
FT member,0.2938676381299332,0.2774741955069824,-0.016393442622950838
FT member,0.1260878364703501,0.3723942521756729,0.2463064157053228
FT member,0.9742967010726572,0.3723942521756729,-0.6019024488969843
FT member,0.4571948998178506,0.3723942521756729,-0.0848006476421777
FT member,0.3406193078324226,0.123659178303987,-0.21696012952843563
FT member,0.2691762801052418,0.9018417324428254,0.6326654523375836
FT member,0.0218579234972677,0.1718275652701882,0.1499696417729205
FT member,0.0870269176280105,0.3723942521756729,0.2853673345476624
FT member,0.985832827362882,0.3723942521756729,-0.6134385751872091
FT member,0.3958712811171828,0.3723942521756729,-0.02347702894150988
FT member,0.9216757741347904,0.3723942521756729,-0.5492815219591175
FT member,0.1068609593199757,0.1325642582473183,0.02570329892734259
FT member,0.8439587128111719,0.3723942521756729,-0.47156446063549895
FT member,0.1277069419145922,0.202388180530257,0.07468123861566481
FT member,0.7945759967617891,0.3723942521756729,-0.42218174458611624
FT member,0.7263711799230925,0.3723942521756729,-0.3539769277474196
FT member,0.0957296093908115,0.3723942521756729,0.2766646427848614
FT member,0.8949605343047966,0.3723942521756729,-0.5225662821291237
FT member,0.1058490184173244,0.1400526209269378,0.03420360250961339
FT member,0.3151183970856102,0.3723942521756729,0.05727585509006272
FT member,0.0667880995749848,0.3015583889900829,0.23477028941509812
FT member,0.0985630439182351,0.3412264723740134,0.24266342845577826
FT member,0.6777980165958308,0.3723942521756729,-0.30540376442015793
FT member,0.0014167172637117,0.3723942521756729,0.3709775349119612
FT member,0.7832422586520947,0.3723942521756729,-0.41084800647642183
FT member,0.1143493219995952,0.3015583889900829,0.18720906699048773
FT member,0.8998178506375227,0.3412264723740134,-0.5585913782635094
FT member,0.3137016798218984,0.3723942521756729,0.05869257235377451
FT member,0.0167982189840113,0.1262902246508803,0.10949200566686901
FT member,0.3045942116980368,0.3015583889900829,-0.0030358227079538835
FT member,0.8502327464076098,0.9121635296498684,0.061930783242258536
FT member,0.2060311677798016,0.3412264723740134,0.13519530459421178
FT member,0.0532280914794576,0.3723942521756729,0.3191661606962153
FT member,0.1736490588949605,0.3723942521756729,0.1987451932807124
FT member,0.5045537340619308,0.3723942521756729,-0.13215948188625792
FT member,0.5879376644403966,0.3723942521756729,-0.21554341226472373
FT member,0.3219995952236389,0.2807124063954665,-0.041287188828172394
FT member,0.8518518518518519,0.3723942521756729,-0.47945759967617896
FT member,0.8081360048573163,0.3723942521756729,-0.4357417526816434
FT member,0.7285974499089253,0.3723942521756729,-0.3562031977332524
FT member,0.4215745800445254,0.3412264723740134,-0.08034810767051204
FT member,0.280307630034406,0.3723942521756729,0.0920866221412669
FT member,0.7043108682452944,0.3723942521756729,-0.33191661606962153
FT member,0.7156446063549888,0.3723942521756729,-0.34325035417931593
FT member,0.7431693989071039,0.3723942521756729,-0.37077514673143097
FT member,0.7279902853673346,0.3723942521756729,-0.35559603319166166
FT member,0.1372191863995142,0.2104837077514673,0.0732645213519531
FT member,0.3586318558996154,0.3723942521756729,0.01376239627605752
FT member,0.0093098563043918,0.1408621736490589,0.1315523173446671
FT member,0.9856304391823516,0.3723942521756729,-0.6132361870066787
FT member,0.5743776563448695,0.3723942521756729,-0.20198340416919658
FT member,0.0103217972070431,0.0854078121837684,0.0750860149767253
FT member,0.60635498886865,0.3723942521756729,-0.23396073669297712
FT member,0.2060311677798016,0.1853875733657154,-0.020643594414086197
FT member,0.6025096134385752,0.3723942521756729,-0.23011536126290233
FT member,0.410240841934831,0.3723942521756729,-0.03784658975915811
FT member,0.0722525804493017,0.3723942521756729,0.3001416717263712
FT member,0.1301356000809552,0.9018417324428254,0.7717061323618701
FT member,0.8658166363084396,0.3723942521756729,-0.49342238413276673
FT member,0.667678607569318,0.3723942521756729,-0.29528435539364506
FT member,0.5033394049787493,0.3723942521756729,-0.1309451528030764
FT member,0.5628415300546448,0.3723942521756729,-0.19044727787897187
FT member,0.3798826148552924,0.3723942521756729,-0.007488362679619498
FT member,0.0947176684881603,0.0908722930580854,-0.0038453754300748905
FT member,0.1776968225055656,0.2912365917830398,0.1135397692774742
FT member,0.404776361060514,0.3723942521756729,-0.03238210888484111
FT member,0.2062335559603319,0.3723942521756729,0.166160696215341
FT member,0.4201578627808136,0.3015583889900829,-0.11859947379073066
FT member,0.1776968225055656,0.3723942521756729,0.1946974296701073
FT member,0.929973689536531,0.3723942521756729,-0.5575794373608581
FT member,0.6106051406597854,0.3015583889900829,-0.3090467516697025
FT member,0.0852054240032382,0.3412264723740134,0.25602104837077516
FT member,0.6943938473993119,0.3723942521756729,-0.32199959522363897
FT member,0.1497672535923902,0.3723942521756729,0.2226269985832827
FT member,0.7549079133778588,0.3723942521756729,-0.3825136612021859
FT member,0.9409026512851648,0.3723942521756729,-0.5685083991094919
FT member,0.8587330499898805,0.3723942521756729,-0.48633879781420764
FT member,0.7223234163124873,0.3723942521756729,-0.3499291641368144
FT member,0.979558793766444,0.0358227079538555,-0.9437360858125885
FT member,0.7160493827160493,0.3723942521756729,-0.34365513054037644
FT member,0.8281724347298117,0.3723942521756729,-0.4557781825541388
FT member,0.4879579032584497,0.3723942521756729,-0.11556365108277677
FT member,0.280307630034406,0.1621129326047359,-0.11819469742967012
FT member,0.4371584699453552,0.3723942521756729,-0.06476421776968228
FT member,0.0678000404776361,0.3412264723740134,0.2734264318963773
FT member,0.9595223638939486,0.3412264723740134,-0.6182958915199352
FT member,0.1979356405585914,0.3723942521756729,0.1744586116170815
FT member,0.5703298927342643,0.3412264723740134,-0.2291034203602509
FT member,0.0896579639749038,0.932199959522364,0.8425419955474602
FT member,0.1898401133373811,0.2653309046751669,0.0754907913377858
FT member,0.8087431693989071,0.3723942521756729,-0.4363489172232342
FT member,0.3132969034608379,0.3015583889900829,-0.011738514470754968
FT member,0.0631451123254401,0.3015583889900829,0.23841327666464282
FT member,0.5895567698846388,0.3723942521756729,-0.21716251770896589
FT member,0.1677798016595831,0.2363893948593402,0.06860959319975712
FT member,0.9730823719894758,0.3723942521756729,-0.6006881198138029
FT member,0.6097955879376644,0.3723942521756729,-0.23740133576199152
FT member,0.093705727585509,0.3015583889900829,0.20785266140457392
FT member,0.3438575187209067,0.1343857518720906,-0.2094717668488161
FT member,0.6593806921675774,0.3723942521756729,-0.28698643999190454
FT member,0.9961546245699252,0.3412264723740134,-0.6549281521959118
FT member,0.0540376442015786,0.3723942521756729,0.3183566079740943
FT member,0.8639951426836673,0.3723942521756729,-0.4916008905079944
FT member,0.1817445861161708,0.9018417324428254,0.7200971463266546
FT member,0.6729407002631046,0.3723942521756729,-0.3005464480874317
FT member,0.8370775146731431,0.3723942521756729,-0.46468326249747016
FT member,0.929973689536531,0.9121635296498684,-0.01781015988666268
FT member,0.0230722525804493,0.1647439789516292,0.14167172637117992
FT member,0.4221817445861162,0.3723942521756729,-0.04978749241044328
FT member,0.4361465290427039,0.3723942521756729,-0.063752276867031
FT member,0.1066585711394454,0.2452944748026715,0.1386359036632261
FT member,0.2754503137016798,0.9018417324428254,0.6263914187411456
FT member,0.1414693381906496,0.3723942521756729,0.2309249139850233
FT member,0.927545031370168,0.3015583889900829,-0.6259866423800851
FT member,0.8223031774944344,0.3723942521756729,-0.4499089253187615
FT member,0.747217162517709,0.3723942521756729,-0.3748229103420361
FT member,0.4059906901436956,0.2044120623355596,-0.20157862780813599
FT member,0.9664035620319772,0.3015583889900829,-0.6648451730418943
FT member,0.4507184780408824,0.3723942521756729,-0.07832422586520948
FT member,0.5836875126492613,0.3723942521756729,-0.21129326047358843
FT member,0.825136612021858,0.3723942521756729,-0.45274235984618505
FT member,0.1629224853268569,0.1805302570329892,0.017607771706132286
FT member,0.3910139647844566,0.3723942521756729,-0.0186197126087837
FT member,0.2319368548876745,0.3723942521756729,0.14045739728799841
FT member,0.2558186601902449,0.3412264723740134,0.08540781218376847
FT member,0.1216352964986844,0.2212102813195709,0.0995749848208865
FT member,0.8670309653916212,0.3723942521756729,-0.49463671321594826
FT member,0.0908722930580854,0.3723942521756729,0.2815219591175875
FT member,0.0022262699858328,0.1119206638332321,0.1096943938473993
FT member,0.4153005464480874,0.3723942521756729,-0.04290629427241449
FT member,0.1305403764420158,0.3723942521756729,0.2418538757336571
FT member,0.7389192471159685,0.3723942521756729,-0.36652499494029556
FT member,0.4837077514673143,0.3723942521756729,-0.11131349929164142
FT member,0.3045942116980368,0.3015583889900829,-0.0030358227079538835
FT member,0.8079336166767861,0.1799230924913985,-0.6280105241853876
FT member,0.2930580854078122,0.3723942521756729,0.0793361667678607
FT member,0.3505363286784052,0.1627200971463266,-0.18781623153207858
FT member,0.8435539364501113,0.3723942521756729,-0.47115968427443844
FT member,0.8688524590163934,0.9018417324428254,0.032989273426431986
FT member,0.4312892127099777,0.3723942521756729,-0.05889496053430482
FT member,0.179518316130338,0.3412264723740134,0.16170815624367538
FT member,0.7597652297105849,0.3723942521756729,-0.387370977534912
FT member,0.9451528030763005,0.3015583889900829,-0.6435944140862175
FT member,0.674762193887877,0.3412264723740134,-0.33353572151386357
FT member,0.3910139647844566,0.3723942521756729,-0.0186197126087837
FT member,0.0746812386156648,0.230722525804493,0.1560412871888282
FT member,0.83464885650678,0.2452944748026715,-0.5893543817041085
FT member,0.9492005666869054,0.2232341631248735,-0.7259664035620319
FT member,0.3780611212305201,0.3412264723740134,-0.036834648856506724
FT member,0.3454766241651487,0.3723942521756729,0.02691762801052422
FT member,0.5636510827767658,0.3723942521756729,-0.1912568306010929
FT member,0.2335559603319166,0.3412264723740134,0.10767051204209677
FT member,0.8945557579437361,0.3723942521756729,-0.5221615057680632
FT member,0.038656142481279,0.3412264723740134,0.30257032989273436
FT member,0.9813802873912164,0.3723942521756729,-0.6089860352155435
FT member,0.3122849625581866,0.3723942521756729,0.060109289617486295
FT member,0.3278688524590163,0.3723942521756729,0.04452539971665659
FT member,0.5029346286176887,0.3723942521756729,-0.13054037644201577
FT member,0.8097551103015583,0.3723942521756729,-0.43736085812588543
FT member,0.1208257437765634,0.2230317749443432,0.1022060311677798
FT member,0.6363084395871281,0.3723942521756729,-0.2639141874114552
FT member,0.7215138635903663,0.3723942521756729,-0.3491196114146934
FT member,0.0473588342440801,0.3015583889900829,0.2541995547460028
FT member,0.4084193483100587,0.3723942521756729,-0.036025096134385814
FT member,0.0902651285164946,0.3723942521756729,0.2821291236591783
FT member,0.739324023477029,0.3723942521756729,-0.36692977130135607
FT member,0.8289819874519329,0.2552114956486541,-0.5737704918032788
FT member,0.8854482898198746,0.2912365917830398,-0.5942116980368348
FT member,0.524387775753896,0.3723942521756729,-0.15199352357822304
FT member,0.2614855292450921,0.3723942521756729,0.1109087229305808
FT member,0.0809552722121028,0.9548674357417528,0.8739121635296501
FT member,0.3430479659987857,0.3412264723740134,-0.0018214936247722968
FT member,0.404776361060514,0.3723942521756729,-0.03238210888484111
FT member,0.9526411657559198,0.3723942521756729,-0.5802469135802469
FT member,0.5112325440194293,0.3723942521756729,-0.1388382918437564
FT member,0.5197328476017,0.3723942521756729,-0.14733859542602712
FT member,0.4507184780408824,0.3723942521756729,-0.07832422586520948
FT member,0.2922485326856912,0.3412264723740134,0.0489779396883222
FT member,0.4130742764622546,0.3015583889900829,-0.11151588747217167
FT member,0.8059097348714835,0.3723942521756729,-0.43351548269581064
FT member,0.1226472374013357,0.3412264723740134,0.21857923497267767
FT member,0.260675976522971,0.3723942521756729,0.11171827565270193
FT member,0.9303784658975917,0.2653309046751669,-0.6650475612224247
FT member,0.7421574580044525,0.3723942521756729,-0.36976320582877964
FT member,0.9089253187613844,0.3412264723740134,-0.567698846387371
FT member,0.4288605545436146,0.3723942521756729,-0.0564663023679417
FT member,0.3687512649261283,0.3723942521756729,0.0036429872495445936
FT member,0.5569722728192673,0.3723942521756729,-0.1845780206435944
FT member,0.9880590973487148,0.3015583889900829,-0.6865007083586319
FT member,0.8670309653916212,0.3723942521756729,-0.49463671321594826
FT member,0.6579639749038656,0.3723942521756729,-0.2855697227281927
FT member,0.8528637927545032,0.3723942521756729,-0.4804695405788303
FT member,0.998380894555758,0.3723942521756729,-0.6259866423800851
FT member,0.9961546245699252,0.3723942521756729,-0.6237603723942523
FT member,0.8473993118801862,0.3723942521756729,-0.47500505970451334
FT member,0.4015381501720299,0.3723942521756729,-0.02914389799635697
FT member,0.6004857316332726,0.3723942521756729,-0.22809147945759967
FT member,0.3375834851244687,0.3723942521756729,0.03481076705120423
FT member,0.5262092693786683,0.3723942521756729,-0.1538150172029954
FT member,0.2108884841125278,0.3412264723740134,0.13033798826148557
FT member,0.0896579639749038,0.151183970856102,0.06152600688119819
FT member,0.1910544424205626,0.3723942521756729,0.1813398097551103
FT member,0.5241853875733657,0.3723942521756729,-0.15179113539769284
FT member,0.461445051608986,0.9500101194090264,0.48856506780004033
FT member,0.8615664845173042,0.2807124063954665,-0.5808540781218376
FT member,0.7897186804290629,0.9018417324428254,0.11212305201376249
FT member,0.3068204816838696,0.2653309046751669,-0.041489577008702705
FT member,0.4762193887876948,0.3412264723740134,-0.13499291641368144
FT member,0.7540983606557377,0.3723942521756729,-0.38170410848006475
FT member,0.3970856102003643,0.230722525804493,-0.1663630843958713
FT member,0.014976725359239,0.2452944748026715,0.2303177494434325
